total_amount,avg_review,diff_first_today,diff_first_last,recency,frequency,customer_city,customer_state
53.0,1.0,1199,0,5.0267972648309,1,870,22
213.88,5.0,1081,0,1.149920942935173,3,3328,25
174.43,5.0,1181,0,4.435409351321383,1,2254,19
208.08,4.0,1232,0,6.111008439598349,1,2922,23
69.64,4.0,1283,0,7.786607527875316,1,1437,25
96.7,4.0,1172,0,4.139715394566624,1,3328,25
74.94,5.0,1173,51,2.496971190373519,2,2159,25
1146.2,4.0,1468,0,13.864761083389803,1,1289,16
161.77,4.0,1214,0,5.519620526088832,1,631,10
62.7,5.0,1495,0,14.751842953654078,1,413,10
105.74,5.0,1365,0,10.480708022752006,1,634,5
770.62,5.0,1274,120,3.5483274810571057,2,1073,25
55.0,5.0,1329,0,9.297932195732972,1,1555,10
211.12,3.0,1142,0,3.1540688720507606,1,2106,25
427.1,4.0,1389,0,11.269225240764698,1,1004,25
49.51,3.0,1421,0,12.320581531448285,1,909,17
64.1,4.0,1121,0,2.464116306289657,1,2740,22
600.62,4.333333333333333,1120,0,2.431261422205795,3,2676,8
34.29,5.0,1054,0,0.26283907267089673,1,3328,25
170.19,5.0,1097,0,1.6755990882769667,1,2705,10
114.33,2.0,1133,0,2.858374915296002,1,3328,25
111.28999999999999,4.5,1185,119,0.6570976816772418,2,3328,25
214.14,5.0,1377,0,10.874966631758353,1,2626,25
160.57,5.0,1226,0,5.9138791350951765,1,3287,25
67.13,5.0,1330,0,9.330787079816835,1,413,10
92.57,5.0,1146,0,3.2854884083862093,1,3314,25
62.78,4.0,1144,0,3.219778640218485,1,2326,25
236.0,2.0,1111,0,2.135567465451036,1,2917,18
123.18,5.0,1051,0,0.16427442041931045,1,626,17
984.72,5.0,1406,0,11.827758270190353,1,1663,17
236.72000000000003,5.0,1256,0,6.899525657611039,4,2446,25
164.29,1.0,1237,0,6.27528286001766,1,3484,25
153.2,5.0,1281,0,7.720897759707592,1,3588,17
132.57,5.0,1059,0,0.4271134930902072,1,3028,25
363.69,4.0,1050,1,0.09856465225158627,3,2917,18
22.0,1.0,1096,0,1.6427442041931046,1,2917,18
477.37,2.3333333333333335,1174,0,4.205425162734348,3,3287,25
546.25,5.0,1082,0,1.1827758270190354,1,2393,25
176.23,2.0,1607,0,18.431589971046634,1,2777,25
86.18,4.0,1178,0,4.336844699069796,2,629,23
31.75,5.0,1177,0,4.303989814985934,1,3328,25
19.33,5.0,1145,0,3.252633524302347,1,3328,25
344.93,3.5,1225,43,4.468264235405244,2,3328,25
36.34,3.0,1192,0,4.796813076243866,1,3328,25
111.19,4.0,1244,0,6.505267048604694,1,908,25
98.7,5.0,1365,0,10.480708022752006,1,3328,25
58.41,5.0,1250,0,6.702396353107867,1,124,22
89.63,5.0,1138,0,3.0226493357153124,1,2101,10
37.0,4.0,1193,0,4.829667960327727,1,2201,10
68.02,1.0,1137,0,2.9897944516314503,1,2650,25
393.87,5.0,1190,38,3.4826177128893816,4,3328,25
138.51,1.0,1245,0,6.538121932688556,1,666,11
30.84,5.0,1379,0,10.940676399926076,1,2911,25
17.78,5.0,1353,0,10.086449413745662,1,3178,25
26.29,5.0,1078,0,1.051356290683587,1,2996,25
132.02,5.0,1343,0,9.757900572907042,1,3099,22
91.07,5.0,1456,0,13.470502474383457,1,2650,25
126.3,5.0,1105,0,1.9384381609478634,1,1300,25
262.28,5.0,1257,0,6.932380541694902,1,3335,23
40.74,5.0,1462,0,13.66763177888663,1,1054,19
39.1,3.0,1251,0,6.735251237191728,1,508,6
63.65,5.0,1195,0,4.895377728495451,1,1693,15
130.64,5.0,1332,281,0.16427442041931045,2,2917,18
66.64,5.0,1193,0,4.829667960327727,1,1512,22
34.33,4.0,1354,0,10.119304297829524,1,3173,25
332.12,4.0,1120,0,2.431261422205795,1,2083,23
150.39,5.0,1174,0,4.205425162734348,1,3328,25
83.5,5.0,1357,0,10.21786895008111,1,1964,25
45.0,5.0,1279,0,7.655187991539868,1,3287,25
1189.3400000000001,3.5,1060,2,0.3942586090063451,2,751,25
164.26,3.0,1263,0,7.129509846198074,1,1884,23
113.56,3.0,1351,100,6.735251237191728,2,3328,25
75.07,1.0,1141,0,3.1212139879668985,1,3328,25
103.16,5.0,1125,0,2.595535842625105,1,1497,25
159.82,5.0,1261,0,7.06380007803035,1,3328,25
52.1,1.0,1183,0,4.501119119489107,1,3328,25
431.12,3.0,1193,0,4.829667960327727,2,2917,18
109.0,3.0,1144,0,3.219778640218485,1,657,10
279.08,5.0,1096,0,1.6427442041931046,1,3328,25
106.38000000000001,4.0,1379,0,10.940676399926076,1,1132,18
27.3,4.0,1098,0,1.7084539723608287,1,668,17
67.98,5.0,1254,0,6.833815889443315,1,3344,25
116.72,5.0,1145,0,3.252633524302347,1,3328,25
169.0,1.0,1372,0,10.710692211339042,1,3328,25
226.14,4.0,1236,0,6.242427975933797,1,1396,7
96.8,5.0,1167,0,3.975440974147313,1,3484,25
364.64,5.0,1219,0,5.683894946508142,1,644,14
65.03,3.0,1083,0,1.2156307111028974,1,90,13
93.22,1.0,1095,0,1.6098893201092426,1,413,10
113.42,3.0,1266,0,7.2280744984496605,1,1073,25
34.04,4.0,1439,0,12.911969444957801,1,3328,25
311.7,2.0,1438,0,12.87911456087394,1,1128,25
66.6,2.0,1243,0,6.472412164520832,1,413,10
468.81,5.0,1242,189,0.22998418858703465,2,413,10
271.03,4.0,1091,0,1.4784697837737941,1,2812,14
131.73,5.0,1179,0,4.3696995831536585,1,1661,25
261.1,5.0,1317,0,8.903673586726628,3,2599,23
100.33,5.0,1369,0,10.612127559087456,1,2481,17
113.88,5.0,1130,16,2.234132117702622,2,2917,18
116.34,5.0,1110,0,2.102712581367174,1,817,15
43.1,3.0,1103,0,1.8727283927801393,1,429,10
164.78,1.0,1095,0,1.6098893201092426,1,2917,18
190.7,5.0,1079,0,1.084211174767449,1,1359,22
215.01,5.0,1292,0,8.082301484630074,1,1741,25
127.23,2.0,1214,0,5.519620526088832,1,1299,15
99.34,5.0,1208,0,5.322491221585659,1,2917,18
99.13,1.0,1113,0,2.20127723361876,1,750,18
193.17,5.0,1473,0,14.029035503809114,1,343,10
163.08,1.0,1102,0,1.8398735086962772,1,2650,25
139.03,1.0,1078,0,1.051356290683587,1,3057,10
45.73,3.0,1081,0,1.149920942935173,1,909,17
255.55,5.0,1395,0,11.46635454526787,5,1124,11
41.05,4.0,1373,0,10.743547095422905,1,3298,9
334.81,3.0,1493,343,3.4169079447216575,2,2740,22
359.0,5.0,1241,45,4.928232612579314,4,2601,18
119.25,5.0,1109,0,2.069857697283312,1,3173,25
494.75,5.0,1224,0,5.848169366927452,2,1000,25
96.82,5.0,1079,0,1.084211174767449,1,413,10
131.29,5.0,1214,0,5.519620526088832,2,3328,25
85.75,5.0,1093,0,1.5441795519415182,1,666,11
27.68,4.0,1148,0,3.3511981765539334,1,649,25
44.09,5.0,1161,0,3.7783116696441406,1,1611,18
171.13,5.0,1322,0,9.067948007145937,1,873,10
202.28,5.0,1427,0,12.517710835951457,1,1863,25
164.55,5.0,1095,0,1.6098893201092426,1,796,17
135.49,4.0,1333,0,9.42935173206842,1,829,22
52.38,2.0,1215,0,5.552475410172693,1,3328,25
347.53,2.3333333333333335,1261,167,1.5770344360253803,3,3281,25
87.13,5.0,1224,0,5.848169366927452,1,395,25
350.89,4.0,1224,0,5.848169366927452,1,413,10
34.89,3.0,1377,0,10.874966631758353,1,3484,25
52.83,1.0,1047,0,0.03285488408386209,1,2917,18
22.73,5.0,1343,0,9.757900572907042,1,2777,25
114.27,5.0,1062,0,0.5256781453417935,1,2917,18
74.2,1.0,1356,0,10.18501406599725,1,3509,17
31.38,5.0,1218,0,5.65104006242428,1,1412,25
279.79,5.0,1491,0,14.62042341731863,2,1863,25
155.78,5.0,1212,32,4.40255446723752,2,3489,25
33.13,5.0,1046,0,0.0,1,2740,22
95.67,5.0,1120,0,2.431261422205795,1,3779,7
378.05,5.0,1192,0,4.796813076243866,1,1433,25
45.86,5.0,1462,0,13.66763177888663,1,3533,25
87.5,4.0,1048,0,0.06570976816772418,1,2896,25
127.22,4.0,1047,0,0.03285488408386209,1,2436,26
161.46,4.0,1145,0,3.252633524302347,1,2917,18
108.88,5.0,1362,0,10.38214337050042,1,649,25
137.55,3.0,1108,0,2.0370028131994498,1,2896,25
396.88,2.6666666666666665,1377,186,4.763958192160003,3,1470,4
77.89,4.0,1266,0,7.2280744984496605,1,3441,10
426.26,1.0,1193,0,4.829667960327727,1,2320,10
283.93,5.0,1436,0,12.813404792706216,1,400,25
30.95,4.0,1402,0,11.696338733854905,1,3328,25
41.54,5.0,1299,0,8.31228567321711,2,3173,25
132.24,5.0,1341,0,9.692190804739317,1,1051,17
194.06,3.0,1193,0,4.829667960327727,1,3123,4
140.23,5.0,1242,0,6.43955728043697,1,413,10
58.59,5.0,1254,0,6.833815889443315,1,2917,18
222.2,2.0,1102,0,1.8398735086962772,2,2272,18
57.8,3.0,1236,0,6.242427975933797,1,3770,25
233.66,4.0,1265,0,7.195219614365798,1,1530,9
55.54,3.5,1126,0,2.6283907267089672,2,2393,25
341.02,5.0,1285,0,7.85231729604304,1,413,10
36.78,5.0,1139,0,3.0555042197991744,1,1412,25
37.77,4.0,1190,0,4.7311033080761415,1,2777,25
50.1,4.0,1250,0,6.702396353107867,1,3768,7
51.72,4.0,1474,0,14.061890387892975,1,3770,25
168.3,5.0,1302,0,8.410850325468695,1,2299,17
124.97,5.0,1480,0,14.259019692396148,1,2917,18
96.52,5.0,1064,0,0.5913879135095177,1,2740,22
85.83,5.0,1273,0,7.4580586870366945,1,3703,8
225.19,3.0,1461,0,13.634776894802767,1,1825,20
64.1,5.0,1121,0,2.464116306289657,1,2003,18
71.73,5.0,1200,0,5.059652148914762,1,3328,25
168.2,5.0,1145,0,3.252633524302347,1,1051,17
164.55,5.0,1051,0,0.16427442041931045,1,3328,25
31.0,5.0,1354,0,10.119304297829524,1,1776,25
242.13,4.0,1074,0,0.9199367543481386,1,3328,25
806.4699999999999,4.2,1328,281,0.03285488408386209,5,1415,10
101.75,5.0,1201,0,5.092507032998625,1,3328,25
42.04,5.0,1274,0,7.490913571120557,1,1300,25
73.71,5.0,1232,0,6.111008439598349,1,3328,25
462.26,2.0,1432,0,12.681985256370767,1,3328,25
298.87,2.5,1176,8,4.008295858231175,2,3328,25
169.08,5.0,1092,0,1.5113246678576562,1,502,25
59.1,5.0,1332,0,9.396496847984558,1,2917,18
271.11,3.0,1468,0,13.864761083389803,2,1858,10
49.92,4.0,1049,0,0.09856465225158627,1,241,15
108.1,4.0,1321,0,9.035093123062076,1,3477,25
177.14,4.0,1084,0,1.2484855951867595,1,1980,18
115.7,5.0,1180,7,4.172570278650485,2,3328,25
114.45,4.0,1182,0,4.468264235405244,1,3328,25
24.1,5.0,1138,0,3.0226493357153124,1,2010,23
213.75,4.0,1084,0,1.2484855951867595,1,1725,25
40.76,4.0,1183,0,4.501119119489107,1,2393,25
29.69,5.0,1388,0,11.236370356680835,1,3235,10
91.3,5.0,1077,0,1.0185014065997249,1,3328,25
78.38,4.0,1091,0,1.4784697837737941,1,3328,25
83.65,5.0,1413,0,12.057742458777387,1,681,18
28.76,4.0,1168,0,4.008295858231175,1,600,25
106.87,1.0,1285,0,7.85231729604304,1,1359,22
90.18,5.0,1358,0,10.250723834164972,1,273,18
206.0,5.0,1137,0,2.9897944516314503,1,2181,25
601.19,4.0,1096,0,1.6427442041931046,1,600,25
72.24,1.0,1059,0,0.4271134930902072,1,1352,22
229.5,5.0,1162,0,3.8111665537280026,4,3328,25
87.64,4.0,1343,0,9.757900572907042,1,1956,25
57.61,5.0,1057,0,0.361403724922483,1,3004,4
194.8,3.0,1190,0,4.7311033080761415,1,1157,18
321.79,5.0,1132,49,1.2156307111028974,2,691,12
248.85,5.0,1314,0,8.80510893447504,1,2796,25
52.05,5.0,1217,0,5.6181851783404175,1,1371,19
755.57,5.0,1314,0,8.80510893447504,1,672,17
242.12,5.0,1431,0,12.649130372286905,1,2917,18
1047.3799999999999,3.6666666666666665,1605,0,18.36588020287891,3,3328,25
68.66,5.0,1194,0,4.86252284441159,1,1181,4
541.2,5.0,1121,0,2.464116306289657,4,3328,25
159.12,5.0,1266,0,7.2280744984496605,1,1716,4
273.98,4.333333333333333,1279,0,7.655187991539868,3,3580,10
275.08,5.0,1197,0,4.9610874966631755,4,1776,25
95.65,5.0,1083,0,1.2156307111028974,1,2067,25
95.51,3.0,1253,0,6.800961005359453,1,2018,2
32.0,5.0,1232,0,6.111008439598349,1,413,10
47.53,3.0,1249,0,6.669541469024004,1,2740,22
372.52,5.0,1475,242,6.143863323682211,2,2917,18
265.94,4.0,1149,0,3.3840530606377954,1,1863,25
86.15,5.0,1116,0,2.299841885870346,1,966,18
39.24,5.0,1529,13,15.441795519415184,2,1051,17
78.29,5.0,1292,0,8.082301484630074,1,2855,15
165.25,5.0,1347,0,9.88932010924249,1,508,6
63.73,5.0,1139,0,3.0555042197991744,1,3328,25
133.31,3.0,1204,12,4.796813076243866,2,2315,18
18.61,5.0,1200,0,5.059652148914762,1,3328,25
97.08,4.0,1095,0,1.6098893201092426,1,3328,25
106.38,1.0,1222,0,5.782459598759728,1,438,23
44.1,4.0,1207,0,5.289636337501797,1,3129,22
67.22,5.0,1099,0,1.7413088564446908,1,476,22
217.74,1.0,1098,0,1.7084539723608287,1,2024,18
139.6,3.0,1409,0,11.926322922441939,1,3109,5
96.0,5.0,1125,0,2.595535842625105,1,610,8
75.53,3.0,1382,0,11.039241052177664,1,460,10
218.48000000000002,5.0,1255,0,6.8666707735271775,3,1941,25
216.83,4.0,1188,0,4.665393539908417,1,1298,4
1102.6,3.5,1280,0,7.688042875623729,2,3328,25
104.42,4.0,1091,0,1.4784697837737941,1,3328,25
959.01,5.0,1204,93,2.135567465451036,7,1719,10
400.18000000000006,5.0,1134,0,2.891229799379864,4,458,25
138.6,5.0,1120,0,2.431261422205795,1,499,23
56.62,5.0,1330,0,9.330787079816835,1,1733,15
121.45,5.0,1059,0,0.4271134930902072,1,2917,18
34.77,4.0,1171,0,4.106860510482761,1,3328,25
76.74,5.0,1482,0,14.324729460563871,1,3570,5
76.66,5.0,1183,0,4.501119119489107,1,1051,17
251.16,5.0,1291,0,8.049446600546213,1,39,25
382.4200000000001,4.142857142857143,1102,35,0.689952565761104,7,1858,10
35.69,3.0,1106,0,1.9712930450317254,1,3431,4
89.91,5.0,1064,0,0.5913879135095177,1,649,25
174.48,1.0,1372,0,10.710692211339042,1,1790,23
97.87,1.0,1266,0,7.2280744984496605,1,1383,14
191.46,5.0,1337,0,9.560771268403869,1,2777,25
127.53,3.0,1104,0,1.9055832768640013,1,413,10
97.87,5.0,1349,0,9.955029877410214,1,649,25
368.28,4.0,1406,0,11.827758270190353,1,2331,22
82.57,5.0,1423,0,12.386291299616008,1,3723,25
78.44,3.0,1057,0,0.361403724922483,1,2415,25
41.09,3.0,1102,0,1.8398735086962772,1,376,22
143.48,3.0,1417,0,12.189161995112835,1,3128,25
129.53,5.0,1367,0,10.546417790919731,1,2917,18
27.68,1.0,1215,0,5.552475410172693,1,3328,25
36.81,1.0,1186,0,4.599683771740692,1,3328,25
44.83,3.0,1409,0,11.926322922441939,1,204,5
1161.18,1.0,1059,0,0.4271134930902072,1,90,13
660.92,4.5,1278,5,7.4580586870366945,2,1863,25
927.8199999999999,5.0,1294,0,8.148011252797799,1,2917,18
111.22,1.0,1606,0,18.39873508696277,1,2917,18
97.92,5.0,1191,0,4.763958192160003,1,3634,25
769.81,5.0,1439,334,1.9384381609478634,4,3173,25
36.78,5.0,1179,0,4.3696995831536585,1,3287,25
38.53,5.0,1072,0,0.8542269861804144,1,2917,18
225.42,3.0,1119,0,2.398406538121933,2,563,25
152.16,5.0,1286,0,7.885172180126902,1,829,22
102.03,4.0,1393,0,11.400644777100146,1,1272,25
105.99,5.0,1094,0,1.5770344360253803,1,2895,25
133.58,1.0,1274,0,7.490913571120557,1,2855,15
79.56,5.0,1148,0,3.3511981765539334,1,3768,7
110.18,4.0,1383,94,7.983736832378488,2,188,8
81.23,3.0,1152,0,3.4826177128893816,1,806,7
1097.7,5.0,1067,0,0.689952565761104,1,796,17
21.94,5.0,1054,0,0.26283907267089673,1,1004,25
77.19,1.0,1380,0,10.973531284009939,1,2018,2
754.62,5.0,1193,126,0.689952565761104,2,3129,22
199.7,5.0,1337,25,8.739399166307317,2,2917,18
43.0,4.0,1118,0,2.3655516540380708,1,2917,18
102.82,5.0,1278,0,7.622333107456005,1,2315,18
67.5,5.0,1127,0,2.6612456107928293,1,615,23
849.45,5.0,1120,0,2.431261422205795,1,681,18
175.96,5.0,1259,0,6.998090309862626,1,2635,23
217.41,4.0,1111,12,1.7413088564446908,2,2251,10
108.49,1.0,1048,0,0.06570976816772418,1,2917,18
235.16,4.5,1331,63,7.293784266617385,2,2505,19
94.3,5.0,1230,0,6.045298671430625,1,580,7
818.4,5.0,1046,0,0.0,1,666,11
66.78,5.0,1303,0,8.443705209552558,1,502,25
405.52,4.0,1256,117,3.0555042197991744,2,829,22
146.93,4.0,1498,0,14.850407605905666,1,1555,10
73.83,4.0,1327,0,9.232222427565247,1,3721,4
46.39,1.0,1448,0,13.20766340171256,1,3328,25
115.77000000000001,5.0,1192,0,4.796813076243866,2,1850,8
215.3,5.0,1072,0,0.8542269861804144,1,1078,26
997.3199999999999,4.857142857142857,1302,170,2.82552003121214,7,1776,25
26.77,5.0,1350,0,9.987884761494076,1,3328,25
84.52,5.0,1193,0,4.829667960327727,1,2705,10
123.25,5.0,1456,0,13.470502474383457,1,3328,25
176.74,4.0,1283,0,7.786607527875316,1,3328,25
76.08,1.0,1193,0,4.829667960327727,1,3323,23
253.92,3.0,1355,0,10.152159181913387,4,3494,25
54.0,3.0,1176,0,4.271134930902072,1,3128,25
64.24,5.0,1349,0,9.955029877410214,1,1709,10
47.19,5.0,1171,0,4.106860510482761,1,1300,25
78.26,4.0,1454,0,13.404792706215733,1,3752,23
122.17,3.0,1176,0,4.271134930902072,1,563,25
63.15,5.0,1257,0,6.932380541694902,1,111,9
194.5,4.0,1137,0,2.9897944516314503,1,3288,17
89.07,4.0,1080,0,1.117066058851311,1,3328,25
43.92,3.0,1339,0,9.626481036571592,1,3004,4
194.99,1.0,1188,0,4.665393539908417,2,3328,25
96.02,5.0,1312,0,8.739399166307317,1,2914,18
853.46,2.3333333333333335,1193,0,4.829667960327727,3,1051,17
175.52,1.0,1154,0,3.5483274810571057,1,2855,15
105.7,1.0,1054,0,0.26283907267089673,1,3328,25
112.85,5.0,1367,0,10.546417790919731,1,1722,23
193.2,5.0,1081,0,1.149920942935173,1,2917,18
244.15,5.0,1312,0,8.739399166307317,1,390,25
289.85,4.0,1082,0,1.1827758270190354,1,974,10
68.89,5.0,1317,0,8.903673586726628,1,1513,25
166.42,3.0,1055,0,0.29569395675475885,1,3004,4
291.58,5.0,1067,0,0.689952565761104,1,2223,25
72.93,5.0,1170,0,4.0740056263988995,1,2911,25
47.38,4.0,1222,0,5.782459598759728,1,927,10
408.99,5.0,1489,0,14.554713649150907,1,2320,10
114.17,5.0,1485,0,14.423294112815459,1,3147,10
106.87,4.0,1133,0,2.858374915296002,1,2917,18
647.54,4.0,1235,0,6.2095730918499354,1,602,25
89.35,5.0,1056,0,0.3285488408386209,1,502,25
436.92,5.0,1071,0,0.8213721020965523,1,3282,25
254.18,5.0,1190,0,4.7311033080761415,1,3328,25
441.62,4.0,1149,0,3.3840530606377954,1,554,14
40.09,5.0,1362,0,10.38214337050042,1,1332,8
217.02,3.0,1298,0,8.279430789133247,1,2895,25
138.6,5.0,1110,0,2.102712581367174,1,973,17
262.5,4.0,1223,22,5.092507032998625,2,2821,17
206.76,5.0,1214,0,5.519620526088832,1,289,25
60.8,5.0,1257,0,6.932380541694902,1,1051,17
41.72,5.0,1063,0,0.5585330294256555,1,3505,23
313.4,3.0,1101,0,1.8070186246124151,1,2204,5
312.43,5.0,1187,0,4.632538655824555,2,1412,25
47.69,5.0,1283,0,7.786607527875316,1,1396,7
72.57,3.0,1140,0,3.0883591038830365,1,1349,10
153.09,4.0,1146,0,3.2854884083862093,1,2003,18
427.88,2.0,1320,0,9.002238238978213,2,3780,4
46.22,1.0,1055,0,0.29569395675475885,1,149,8
141.29,1.0,1266,0,7.2280744984496605,2,2525,10
560.1800000000001,4.5,1196,15,4.435409351321383,2,2917,18
216.8,1.0,1369,0,10.612127559087456,1,3347,25
46.0,2.0,1320,0,9.002238238978213,1,2917,18
571.0,5.0,1198,0,4.993942380747038,1,1146,25
100.01,5.0,1389,0,11.269225240764698,1,444,21
71.14,5.0,1104,0,1.9055832768640013,1,1491,7
36.11,5.0,1133,0,2.858374915296002,1,681,18
309.94,4.0,1079,0,1.084211174767449,1,563,25
553.0,4.0,1110,0,2.102712581367174,1,658,22
131.61,1.0,1273,0,7.4580586870366945,1,709,23
304.98,2.5,1225,0,5.881024251011314,4,508,6
39.28,5.0,1276,0,7.556623339288281,1,649,25
136.14,2.0,1310,0,8.673689398139592,1,2855,15
27.68,5.0,1188,0,4.665393539908417,1,3328,25
127.25,5.0,1260,0,7.030945193946487,1,1415,10
55.11,5.0,1153,0,3.5154725969732437,1,3328,25
102.03,5.0,1105,0,1.9384381609478634,1,2239,10
37.68,5.0,1231,0,6.078153555514487,1,3328,25
94.3,4.0,1128,0,2.6941004948766913,1,1968,23
32.47,5.0,1148,0,3.3511981765539334,1,2495,13
171.2,2.0,1253,113,3.0883591038830365,2,1911,22
382.38,1.0,1421,0,12.320581531448285,1,508,6
35.69,1.0,1120,0,2.431261422205795,1,2917,18
102.66,1.0,1118,0,2.3655516540380708,1,3568,17
31.75,5.0,1292,0,8.082301484630074,1,3178,25
110.4,3.0,1373,0,10.743547095422905,1,2917,18
142.04,5.0,1153,10,3.186923756134623,2,2917,18
398.12,5.0,1609,0,18.49729973921436,1,2201,10
164.15,1.0,1459,0,13.569067126635044,1,3786,10
200.52,4.0,1224,0,5.848169366927452,1,2917,18
106.15,3.0,1090,0,1.445614899689932,1,1268,17
109.13,4.0,1203,0,5.158216801166349,1,1264,5
50.69,5.0,1175,0,4.23828004681821,1,1051,17
1680.25,2.0,1092,0,1.5113246678576562,1,331,9
227.26999999999998,5.0,1351,16,9.495061500236144,2,422,22
327.94,1.0,1309,0,8.64083451405573,1,1638,10
259.37,4.666666666666667,1432,288,3.219778640218485,3,3580,10
48.15,5.0,1394,0,11.433499661184008,1,3179,25
589.99,4.0,1053,0,0.22998418858703465,1,1690,25
32.38,1.0,1106,0,1.9712930450317254,1,3282,25
229.5,5.0,1162,0,3.8111665537280026,4,3328,25
321.91,4.0,1262,0,7.096654962114211,1,514,10
657.61,5.0,1393,0,11.400644777100146,1,1984,3
120.73,5.0,1081,0,1.149920942935173,1,1863,25
159.49,5.0,1503,179,9.133657775313662,2,1799,22
29.77,5.0,1120,0,2.431261422205795,1,3328,25
46.84,5.0,1206,0,5.2567814534179345,1,3494,25
136.64,4.0,1082,0,1.1827758270190354,1,413,10
919.06,5.0,1370,0,10.644982443171317,1,1041,12
114.42,4.0,1112,0,2.168422349534898,1,649,25
105.38,3.0,1136,0,2.9569395675475882,1,2632,17
103.14,3.0,1099,0,1.7413088564446908,1,2536,25
27.3,1.0,1103,0,1.8727283927801393,1,2917,18
253.22,5.0,1070,0,0.7885172180126901,1,2740,22
129.36,3.0,1397,0,11.532064313435594,1,413,10
25.38,3.0,1083,0,1.2156307111028974,1,3328,25
625.59,5.0,1202,0,5.125361917082486,1,2755,26
374.15,5.0,1398,17,11.006386168093801,2,3605,25
102.64,5.0,1142,0,3.1540688720507606,1,3510,25
200.21,4.0,1209,0,5.355346105669521,1,306,25
1043.51,2.0,1302,0,8.410850325468695,1,2350,12
38.41,4.0,1482,0,14.324729460563871,1,1954,17
269.97,3.6666666666666665,1308,6,8.410850325468695,3,1073,25
71.95,5.0,1071,0,0.8213721020965523,1,3173,25
183.0,4.0,1372,0,10.710692211339042,3,829,22
92.6,1.0,1069,0,0.7556623339288281,1,3779,7
100.35,5.0,1183,0,4.501119119489107,1,408,13
147.06,4.0,1243,0,6.472412164520832,1,3328,25
196.5,5.0,1112,0,2.168422349534898,1,3328,25
51.75,5.0,1181,0,4.435409351321383,1,2668,25
90.17,5.0,1192,0,4.796813076243866,1,141,25
56.5,5.0,1134,0,2.891229799379864,1,2917,18
52.5,5.0,1206,0,5.2567814534179345,1,508,6
138.32,1.0,1080,0,1.117066058851311,1,1186,22
956.27,5.0,1498,0,14.850407605905666,1,413,10
644.15,5.0,1391,0,11.33493500893242,1,3514,12
57.29,4.0,1085,0,1.2813404792706216,1,649,25
58.95,5.0,1403,0,11.729193617938767,1,2715,17
88.28,4.5,1152,94,0.3942586090063451,2,3287,25
153.72,4.5,1088,0,1.379905131522208,2,580,7
310.01,4.0,1125,0,2.595535842625105,3,3222,17
344.55,1.0,1210,0,5.388200989753383,1,1264,5
180.55,5.0,1152,0,3.4826177128893816,1,2670,25
98.34,4.0,1049,0,0.09856465225158627,1,2601,18
134.9,5.0,1055,0,0.29569395675475885,1,1004,25
87.64,5.0,1152,0,3.4826177128893816,1,1608,10
162.97000000000003,5.0,1103,0,1.8727283927801393,3,3701,25
86.14,5.0,1468,0,13.864761083389803,1,2522,17
122.21,4.0,1336,0,9.527916384320006,1,2395,22
46.11,5.0,1050,0,0.13141953633544837,1,508,6
558.77,4.0,1183,0,4.501119119489107,1,1248,23
45.95,5.0,1406,0,11.827758270190353,1,398,25
65.01,3.0,1098,0,1.7084539723608287,1,3212,18
28.3,5.0,1091,0,1.4784697837737941,1,3328,25
982.41,5.0,1609,0,18.49729973921436,1,3132,22
28.75,5.0,1194,0,4.86252284441159,1,1109,22
71.83,5.0,1270,0,7.359494034785109,1,66,22
108.72,5.0,1148,32,2.299841885870346,2,1954,17
148.97,5.0,1222,0,5.782459598759728,1,1004,25
77.66,4.0,1054,0,0.26283907267089673,1,1124,11
133.25,5.0,1084,0,1.2484855951867595,1,508,6
73.15,5.0,1111,0,2.135567465451036,1,3789,25
181.55,5.0,1244,0,6.505267048604694,1,3287,25
77.89,5.0,1223,0,5.81531448284359,1,1703,4
146.68,5.0,1302,0,8.410850325468695,1,284,25
187.96,1.0,1090,0,1.445614899689932,1,2929,22
58.69,5.0,1062,0,0.5256781453417935,1,2697,25
1121.01,4.0,1206,0,5.2567814534179345,1,408,13
230.61,1.0,1183,0,4.501119119489107,1,1858,10
104.7,4.0,1414,0,12.09059734286125,1,1268,17
41.05,5.0,1144,0,3.219778640218485,1,3559,16
87.58,5.0,1410,0,11.959177806525801,1,2917,18
84.23,5.0,1267,0,7.260929382533522,1,2868,18
52.0,5.0,1098,0,1.7084539723608287,1,2026,10
195.5,1.0,1264,0,7.1623647302819355,1,3743,22
31.75,4.0,1278,0,7.622333107456005,1,1670,25
154.1,5.0,1174,0,4.205425162734348,1,3561,18
113.5,2.0,1320,0,9.002238238978213,2,398,25
63.74,5.0,1172,0,4.139715394566624,1,649,25
31.75,4.0,1193,0,4.829667960327727,1,1097,25
64.59,3.0,1280,0,7.688042875623729,1,1863,25
57.0,5.0,1320,0,9.002238238978213,1,3796,23
213.64,1.0,1137,0,2.9897944516314503,1,3298,9
76.72,3.0,1154,0,3.5483274810571057,1,3328,25
38.33,4.0,1398,0,11.564919197519457,1,2855,15
119.14,1.0,1141,0,3.1212139879668985,1,3004,4
104.96,5.0,1134,0,2.891229799379864,1,413,10
361.64,5.0,1603,0,18.300170434711184,4,413,10
359.67,5.0,1440,0,12.944824329041664,1,1277,25
70.75,4.0,1309,0,8.64083451405573,1,1264,5
32.61,5.0,1070,0,0.7885172180126901,1,3160,25
25.86,5.0,1397,0,11.532064313435594,1,3160,25
