total_amount,avg_review,diff_first_today,diff_first_last,recency,frequency,customer_city,customer_state,purchased
26.7,1.0,1429,0,12.452001067783733,1,1988,4,0
673.68,1.0,1246,0,6.43955728043697,1,1398,17,0
78.64,5.0,1187,0,4.501119119489107,1,1233,12,0
366.19,5.0,1110,0,1.9712930450317254,1,1051,17,0
144.21,5.0,1298,0,8.148011252797799,1,402,5,0
95.21,5.0,1104,0,1.7741637405285529,1,3787,18,0
169.19,5.0,1277,0,7.4580586870366945,1,2272,18,0
57.72,2.0,1369,0,10.480708022752006,1,3328,25,0
135.59,5.0,1455,0,13.306228053964148,1,2917,18,0
70.28,5.0,1079,0,0.9527916384320007,1,3328,25,0
103.55,5.0,1327,0,9.1008028912298,1,3328,25,0
108.6,3.0,1079,0,0.9527916384320007,1,2571,10,0
178.38,1.0,1138,0,2.891229799379864,1,2917,18,0
314.96,5.0,1055,0,0.16427442041931045,1,226,25,0
212.48,3.6666666666666665,1203,0,5.0267972648309,3,2200,22,0
212.48,3.6666666666666665,1203,0,5.0267972648309,3,2200,22,0
212.48,3.6666666666666665,1203,0,5.0267972648309,3,2200,22,0
212.48,3.6666666666666665,1203,0,5.0267972648309,3,2200,22,0
212.48,3.6666666666666665,1203,0,5.0267972648309,3,2200,22,0
212.48,3.6666666666666665,1203,0,5.0267972648309,3,2200,22,0
212.48,3.6666666666666665,1203,0,5.0267972648309,3,2200,22,0
212.48,3.6666666666666665,1203,0,5.0267972648309,3,2200,22,0
212.48,3.6666666666666665,1203,0,5.0267972648309,3,2200,22,0
352.55,5.0,1109,0,1.9384381609478634,1,2990,15,0
38.09,5.0,1248,0,6.505267048604694,1,1359,22,0
177.64,5.0,1319,0,8.837963818558903,2,1536,25,0
177.64,5.0,1319,0,8.837963818558903,2,1536,25,0
177.64,5.0,1319,0,8.837963818558903,2,1536,25,0
177.64,5.0,1319,0,8.837963818558903,2,1536,25,0
135.95,5.0,1298,0,8.148011252797799,1,518,15,0
146.66,5.0,1342,0,9.593626152487731,1,2069,17,0
1272.51,1.0,1300,0,8.213721020965522,1,1954,17,0
223.7,5.0,1080,0,0.9856465225158627,1,3559,16,0
55.24,3.0,1136,0,2.82552003121214,1,3328,25,0
76.33,4.0,1083,0,1.084211174767449,1,829,22,0
57.0,5.0,1265,0,7.06380007803035,1,413,10,0
21.62,1.0,1111,0,2.0041479291155877,1,3328,25,0
17.64,1.0,1115,0,2.135567465451036,1,2003,18,0
279.24,5.0,1086,0,1.1827758270190354,1,3494,25,0
35.4,5.0,1169,0,3.909731205979589,1,909,17,0
41.5,4.0,1137,0,2.858374915296002,1,1357,23,0
190.03,5.0,1209,0,5.223926569334073,1,1041,12,0
68.13,4.0,1228,0,5.848169366927452,1,1412,25,0
57.29,5.0,1066,0,0.5256781453417935,1,755,22,0
197.69,3.0,1184,0,4.40255446723752,1,673,22,0
223.81,5.0,1157,0,3.5154725969732437,1,3173,25,0
98.32,5.0,1305,0,8.377995441384833,1,2390,15,0
165.57,5.0,1346,0,9.72504568882318,1,3328,25,0
98.35,3.0,1128,0,2.562680958541243,1,1741,25,0
178.36,5.0,1372,0,10.579272675003594,1,3471,14,0
87.64,5.0,1228,0,5.848169366927452,1,2917,18,0
29.34,3.0,1273,0,7.326639150701246,1,649,25,0
274.98,4.0,1055,0,0.16427442041931045,1,135,25,0
83.02,5.0,1384,0,10.973531284009939,1,1101,17,0
33.09,5.0,1357,0,10.086449413745662,1,708,22,0
71.82,5.0,1332,0,9.26507731164911,1,1516,25,0
153.54,2.0,1390,0,11.170660588513112,1,649,25,0
200.13,5.0,1067,0,0.5585330294256555,1,1954,17,0
100.54,5.0,1414,0,11.959177806525801,1,1101,17,0
185.92,5.0,1117,0,2.20127723361876,1,2343,10,0
103.5,1.0,1103,0,1.7413088564446908,1,434,25,0
64.51,2.0,1485,0,14.29187457648001,1,2917,18,0
141.23,3.0,1325,0,9.035093123062076,1,3655,25,0
37.68,3.0,1280,0,7.556623339288281,1,3328,25,0
70.63,1.0,1129,0,2.595535842625105,1,413,10,0
229.53,1.0,1188,0,4.533974003572968,1,2577,22,0
43.42,5.0,1442,0,12.87911456087394,1,3328,25,0
294.7,5.0,1137,0,2.858374915296002,1,3714,10,0
150.29,3.0,1307,0,8.443705209552558,1,198,17,0
81.15,5.0,1407,0,11.729193617938767,1,666,11,0
43.0,5.0,1108,0,1.9055832768640013,1,413,10,0
70.14,5.0,1395,0,11.33493500893242,1,532,23,0
165.8,5.0,1281,0,7.589478223372143,1,413,10,0
279.9,4.0,1247,0,6.472412164520832,1,2721,10,0
188.0,5.0,1495,0,14.62042341731863,1,3328,25,0
45.0,2.0,1129,0,2.595535842625105,1,1573,23,0
171.0,5.0,1070,0,0.6570976816772418,1,2917,18,0
147.15,5.0,1409,0,11.79490338610649,1,1248,23,0
515.18,1.0,1060,0,0.3285488408386209,1,3179,25,0
137.74,5.0,1083,0,1.084211174767449,1,3542,25,0
296.03,4.0,1409,0,11.79490338610649,1,3328,25,0
137.6,4.0,1191,0,4.632538655824555,1,508,6,0
41.75,4.0,1289,0,7.85231729604304,1,2393,25,0
272.84,5.0,1181,0,4.303989814985934,1,2917,18,0
206.96,5.0,1080,0,0.9856465225158627,1,2917,18,0
179.41,1.0,1453,0,13.240518285796423,1,3227,25,0
202.1,3.0,1073,0,0.7556623339288281,1,1837,14,0
177.52,5.0,1164,0,3.7454567855602785,1,1966,4,0
81.21,5.0,1365,0,10.349288486416558,1,2254,19,0
72.14,5.0,1227,0,5.81531448284359,1,1790,23,0
151.69,4.0,1312,0,8.607979629971869,1,3627,23,0
83.1,4.0,1054,0,0.13141953633544837,1,3173,25,0
50.09,4.0,1339,0,9.495061500236144,1,3714,10,0
113.55,4.0,1061,0,0.361403724922483,1,1869,25,1
113.55,4.0,1061,0,0.361403724922483,1,1869,25,1
107.78,4.0,1302,0,8.279430789133247,1,1022,8,0
76.08,4.0,1248,0,6.505267048604694,1,1190,22,0
174.58,5.0,1095,0,1.4784697837737941,1,508,6,0
43.09,1.0,1197,0,4.829667960327727,1,3787,18,0
29.28,3.0,1173,0,4.041150742315037,1,2540,4,0
338.77,5.0,1293,0,7.983736832378488,1,2981,25,0
86.36,5.0,1065,0,0.49282326125793136,1,2917,18,0
41.84,1.0,1117,0,2.20127723361876,1,3655,25,0
218.27,1.0,1073,0,0.7556623339288281,1,3561,18,0
178.72,5.0,1076,0,0.8542269861804144,1,413,10,0
472.62,1.0,1076,0,0.8542269861804144,1,2917,18,0
169.11,1.0,1354,0,9.987884761494076,1,3004,4,0
184.17,5.0,1067,0,0.5585330294256555,1,2863,25,0
122.37,4.0,1142,0,3.0226493357153124,1,2106,25,0
48.61,5.0,1402,0,11.564919197519457,1,3328,25,0
155.78,5.0,1216,32,4.40255446723752,2,3489,25,0
155.78,5.0,1216,32,4.40255446723752,2,3489,25,0
155.78,5.0,1216,32,4.40255446723752,2,3489,25,0
155.78,5.0,1216,32,4.40255446723752,2,3489,25,0
299.92,1.0,1491,0,14.489003880983182,1,956,10,0
63.13,5.0,1087,0,1.2156307111028974,1,1332,8,0
51.15,4.0,1056,0,0.19712930450317254,1,2777,23,0
160.53,5.0,1223,0,5.683894946508142,1,666,11,0
192.07,5.0,1333,100,6.012443787346763,2,413,10,0
192.07,5.0,1333,100,6.012443787346763,2,413,10,0
192.07,5.0,1333,100,6.012443787346763,2,413,10,0
192.07,5.0,1333,100,6.012443787346763,2,413,10,0
96.72,5.0,1114,0,2.102712581367174,1,1715,25,0
151.7,5.0,1189,0,4.566828887656831,1,2917,18,0
285.96,5.0,1418,0,12.09059734286125,1,2896,25,0
1351.51,5.0,1279,0,7.523768455204419,1,1932,25,0
68.25,5.0,1080,0,0.9856465225158627,1,3768,7,0
174.04,3.0,1248,0,6.505267048604694,1,1956,25,0
163.08,1.0,1106,0,1.8398735086962772,1,2650,25,0
185.94,4.0,1176,0,4.139715394566624,1,1268,17,0
35.9,5.0,1337,0,9.42935173206842,1,2917,18,0
221.72,1.0,1107,6,1.6755990882769667,2,508,6,0
221.72,1.0,1107,6,1.6755990882769667,2,508,6,0
221.72,1.0,1107,6,1.6755990882769667,2,508,6,0
221.72,1.0,1107,6,1.6755990882769667,2,508,6,0
140.06,3.0,1328,0,9.133657775313662,1,3173,25,0
125.32,5.0,1312,0,8.607979629971869,1,413,10,0
106.77,2.0,1262,0,6.965235425778763,1,3788,25,0
44.33,5.0,1096,0,1.5113246678576562,1,1715,25,0
301.28,3.0,1292,0,7.950881948294626,1,3178,25,0
335.47,4.0,1182,0,4.336844699069796,1,1672,25,0
43.22,5.0,1086,0,1.1827758270190354,1,433,23,0
56.01,3.0,1122,0,2.3655516540380708,1,508,6,0
79.45,3.5,1292,78,5.388200989753383,2,1741,25,0
79.45,3.5,1292,78,5.388200989753383,2,1741,25,0
79.45,3.5,1292,78,5.388200989753383,2,1741,25,0
79.45,3.5,1292,78,5.388200989753383,2,1741,25,0
283.42,5.0,1088,0,1.2484855951867595,1,284,25,0
176.88,5.0,1310,0,8.542269861804144,1,2917,18,0
119.48,5.0,1132,0,2.6941004948766913,1,3328,25,0
154.44,5.0,1356,0,10.0535945296618,1,1410,25,0
73.34,5.0,1271,0,7.260929382533522,1,2896,25,0
134.76,5.0,1200,0,4.928232612579314,1,2160,25,0
77.06,5.0,1418,0,12.09059734286125,1,2525,10,0
115.45,5.0,1447,0,13.04338898129325,1,2917,18,0
45.78,4.0,1360,0,10.18501406599725,1,2758,4,0
41.0,5.0,1123,0,2.398406538121933,1,642,22,0
48.27,4.0,1367,0,10.414998254584283,1,2626,25,0
108.76,4.0,1210,0,5.2567814534179345,1,3288,17,0
334.78,1.0,1105,0,1.8070186246124151,1,2914,18,0
156.99,5.0,1053,0,0.09856465225158627,1,72,10,0
71.05,4.0,1196,0,4.796813076243866,1,106,8,0
29.0,5.0,1241,0,6.27528286001766,1,1090,10,0
1530.5,3.0,1176,0,4.139715394566624,1,3477,25,0
52.0,5.0,1257,0,6.800961005359453,1,3328,25,0
43.09,4.0,1195,0,4.763958192160003,1,3309,7,0
124.85,1.0,1087,0,1.2156307111028974,1,3090,25,0
149.78,4.0,1121,0,2.3326967699542087,1,3004,4,0
127.42,5.0,1487,0,14.357584344647734,1,3173,25,0
249.3,4.0,1117,0,2.20127723361876,1,2740,22,0
49.59,5.0,1384,0,10.973531284009939,1,3328,25,0
39.0,5.0,1390,0,11.170660588513112,1,2740,22,0
285.7,5.0,1088,0,1.2484855951867595,1,3173,25,0
69.12,4.0,1143,0,3.0555042197991744,1,1882,11,0
82.5,4.0,1278,0,7.490913571120557,1,398,25,0
51.84,3.0,1099,0,1.6098893201092426,1,398,25,0
108.12,1.0,1516,0,15.310375983079735,1,2917,18,0
277.44,1.0,1057,0,0.22998418858703465,1,247,10,0
28.09,5.0,1394,0,11.30208012484856,1,877,17,0
129.37,4.0,1058,0,0.26283907267089673,1,3328,25,0
167.5,4.0,1273,0,7.326639150701246,1,1207,22,0
22.37,5.0,1310,0,8.542269861804144,1,3701,25,0
281.63,5.0,1121,0,2.3326967699542087,1,398,25,0
135.08,5.0,1205,0,5.092507032998625,1,649,25,0
75.29,3.0,1059,0,0.29569395675475885,1,2270,18,0
50.86,2.0,1468,0,13.733341547054355,1,1004,25,0
241.02,5.0,1334,0,9.330787079816835,1,2740,22,0
33.75,4.0,1117,0,2.20127723361876,1,3655,25,0
689.93,5.0,1147,0,3.186923756134623,1,3588,17,0
77.57,5.0,1312,0,8.607979629971869,1,2139,18,0
74.05,5.0,1317,0,8.772254050391178,1,3128,25,0
181.55,4.0,1240,0,6.242427975933797,1,1814,4,0
33.1,5.0,1280,0,7.556623339288281,1,3057,10,0
144.28,5.0,1258,0,6.833815889443315,1,432,10,0
218.87,1.0,1611,0,18.431589971046634,1,2705,10,0
81.73,4.0,1146,0,3.1540688720507606,1,2008,25,0
62.23,1.0,1229,0,5.881024251011314,1,1410,25,0
34.75,1.0,1101,0,1.6755990882769667,1,2322,25,0
171.44,4.0,1399,0,11.46635454526787,1,2929,22,0
166.81,4.0,1256,0,6.768106121275591,1,2917,18,0
80.98,5.0,1319,0,8.837963818558903,1,2705,10,0
258.87,4.0,1465,0,13.634776894802767,1,1051,17,0
127.34,5.0,1190,0,4.599683771740692,2,3328,25,0
127.34,5.0,1190,0,4.599683771740692,2,3328,25,0
127.34,5.0,1190,0,4.599683771740692,2,3328,25,0
127.34,5.0,1190,0,4.599683771740692,2,3328,25,0
62.6,5.0,1097,0,1.5441795519415182,1,429,10,0
31.51,1.0,1411,0,11.860613154274215,1,3768,7,0
117.93,4.0,1319,0,8.837963818558903,1,1536,25,0
71.1,1.0,1222,0,5.65104006242428,1,3328,25,0
168.29,4.0,1243,0,6.340992628185384,1,1954,17,0
1367.23,5.0,1487,0,14.357584344647734,1,237,25,0
221.88,5.0,1299,0,8.180866136881662,1,2917,18,0
119.48,4.0,1330,0,9.199367543481385,1,43,25,0
100.38,5.0,1310,0,8.542269861804144,1,1051,17,0
35.44,5.0,1086,0,1.1827758270190354,1,3328,25,0
139.8,1.0,1148,0,3.219778640218485,1,2888,25,0
67.5,1.0,1114,0,2.102712581367174,1,508,6,0
128.31,5.0,1092,0,1.379905131522208,1,2777,25,0
367.2,3.0,1263,0,6.998090309862626,1,236,25,0
65.1,1.0,1173,0,4.041150742315037,1,508,6,0
148.29,5.0,1385,0,11.006386168093801,1,2917,18,0
119.66,5.0,1152,0,3.3511981765539334,1,390,25,0
420.62,4.0,1100,0,1.6427442041931046,1,3686,22,0
103.46,4.0,1180,0,4.271134930902072,1,3328,25,0
1605.14,4.0,1249,0,6.538121932688556,1,666,11,0
92.78,4.0,1121,0,2.3326967699542087,1,3328,25,0
86.02,5.0,1156,0,3.4826177128893816,1,3542,25,0
184.92,5.0,1144,0,3.0883591038830365,1,2034,10,0
360.21000000000004,5.0,1451,262,4.566828887656831,2,2315,18,0
360.21000000000004,5.0,1451,262,4.566828887656831,2,2315,18,0
360.21000000000004,5.0,1451,262,4.566828887656831,2,2315,18,0
360.21000000000004,5.0,1451,262,4.566828887656831,2,2315,18,0
157.74,1.0,1090,0,1.3141953633544836,1,413,10,0
45.34,4.0,1334,0,9.330787079816835,1,3328,25,0
85.09,3.0,1216,0,5.453910757921107,2,3328,25,0
85.09,3.0,1216,0,5.453910757921107,2,3328,25,0
85.09,3.0,1216,0,5.453910757921107,2,3328,25,0
85.09,3.0,1216,0,5.453910757921107,2,3328,25,0
292.96,3.0,1075,0,0.8213721020965523,1,188,8,0
60.1,3.0,1106,0,1.8398735086962772,1,3328,25,0
105.89,1.0,1360,0,10.18501406599725,1,1132,18,0
189.37,5.0,1115,0,2.135567465451036,1,2272,18,0
31.75,3.0,1233,0,6.012443787346763,1,1675,25,0
94.52,4.0,1062,0,0.3942586090063451,1,3298,9,0
103.23,5.0,1105,0,1.8070186246124151,1,1904,10,0
123.18,1.0,1083,0,1.084211174767449,1,708,22,0
73.59,5.0,1312,0,8.607979629971869,1,580,7,0
95.21,4.0,1370,0,10.513562906835869,1,1521,22,0
85.15,5.0,1150,0,3.2854884083862093,1,3743,22,0
139.28,5.0,1232,0,5.979588903262901,1,1264,5,0
38.99,5.0,1134,0,2.759810263044416,1,3128,25,0
17.59,5.0,1339,0,9.495061500236144,1,3328,25,0
320.15,5.0,1472,0,13.864761083389803,1,3173,25,0
102.03,2.0,1389,0,11.13780570442925,1,3494,25,0
52.57,1.0,1493,0,14.554713649150907,1,2917,18,0
137.16,5.0,1447,0,13.04338898129325,1,413,10,0
113.93,5.0,1143,0,3.0555042197991744,1,1715,25,0
241.76,5.0,1322,0,8.936528470810488,1,649,25,0
75.07,4.0,1117,0,2.20127723361876,1,508,6,0
36.75,5.0,1218,0,5.519620526088832,1,3347,25,0
115.45,3.0,1127,0,2.529826074457381,1,1980,18,0
146.16,5.0,1095,0,1.4784697837737941,1,3484,25,0
36.75,3.0,1264,0,7.030945193946487,1,3328,25,0
124.4,4.0,1153,0,3.3840530606377954,1,3328,25,0
994.77,2.0,1082,0,1.051356290683587,1,444,21,0
41.75,4.0,1153,0,3.3840530606377954,1,382,25,0
656.52,5.0,1487,0,14.357584344647734,1,1051,17,0
356.12,4.0,1197,0,4.829667960327727,1,3328,25,0
76.38,4.0,1081,0,1.0185014065997249,1,413,10,0
61.4,5.0,1142,0,3.0226493357153124,1,139,22,0
60.95,5.0,1474,0,13.930470851557526,1,3328,25,0
879.4399999999999,5.0,1115,0,2.135567465451036,1,297,25,0
355.08,5.0,1363,0,10.283578718248835,1,3569,22,0
431.97,4.0,1384,32,9.922174993326351,2,2823,18,0
431.97,4.0,1384,32,9.922174993326351,2,2823,18,0
431.97,4.0,1384,32,9.922174993326351,2,2823,18,0
431.97,4.0,1384,32,9.922174993326351,2,2823,18,0
105.5,4.0,1388,0,11.104950820345387,1,1248,23,0
94.21,3.0,1494,0,14.58756853323477,1,3298,9,0
28.73,5.0,1196,0,4.796813076243866,1,3328,25,0
189.56,5.0,1146,0,3.1540688720507606,1,3328,25,0
81.11,5.0,1208,0,5.19107168525021,1,2636,17,0
165.5,2.0,1188,0,4.533974003572968,1,3328,25,0
46.22,5.0,1083,0,1.084211174767449,1,1101,17,0
348.07,1.0,1260,0,6.899525657611039,1,554,14,0
98.48,5.0,1172,0,4.008295858231175,1,282,25,0
97.51,5.0,1101,0,1.6755990882769667,1,3328,25,0
170.71,5.0,1121,0,2.3326967699542087,1,3004,4,0
26.71,5.0,1439,0,12.780549908622353,1,736,25,0
234.22,1.0,1088,0,1.2484855951867595,1,3004,4,0
408.99,5.0,1493,0,14.554713649150907,1,2320,10,0
556.83,5.0,1085,0,1.149920942935173,1,1332,8,0
109.76,4.0,1078,0,0.9199367543481386,1,751,25,0
329.06,5.0,1060,0,0.3285488408386209,1,2254,19,0
713.7,5.0,1220,0,5.585330294256556,1,3328,25,0
147.47,5.0,1199,0,4.895377728495451,1,1051,17,0
29.68,3.0,1197,0,4.829667960327727,1,1857,12,0
129.73,3.0,1412,0,11.893468038358078,1,3791,4,0
167.29,5.0,1143,0,3.0555042197991744,1,2705,10,0
343.77,5.0,1055,0,0.16427442041931045,1,1412,25,0
44.52,5.0,1488,0,14.390439228731596,1,1608,10,0
116.21,1.0,1093,0,1.41276001560607,1,1441,10,0
139.62,4.0,1118,0,2.234132117702622,1,1715,25,0
54.0,5.0,1338,0,9.462206616152283,1,3328,25,0
107.8,5.0,1051,0,0.03285488408386209,1,961,10,0
270.03,5.0,1243,0,6.340992628185384,1,2996,25,0
128.05,5.0,1377,0,10.743547095422905,1,1051,17,0
114.15,1.0,1192,0,4.665393539908417,1,2917,18,0
119.93,5.0,1311,0,8.575124745888006,1,1217,4,0
49.62,5.0,1101,0,1.6755990882769667,1,3740,15,0
235.16,4.5,1335,63,7.293784266617385,2,2505,19,0
235.16,4.5,1335,63,7.293784266617385,2,2505,19,0
235.16,4.5,1335,63,7.293784266617385,2,2505,19,0
235.16,4.5,1335,63,7.293784266617385,2,2505,19,0
39.78,5.0,1312,0,8.607979629971869,1,3328,25,0
1778.01,5.0,1138,0,2.891229799379864,1,3160,25,0
122.5,5.0,1124,0,2.431261422205795,1,3697,18,0
98.33,5.0,1129,0,2.595535842625105,1,2917,18,0
262.84,5.0,1184,0,4.40255446723752,1,3328,25,0
113.71,5.0,1143,0,3.0555042197991744,1,390,25,0
336.48,4.0,1209,0,5.223926569334073,1,829,22,0
82.08,5.0,1197,0,4.829667960327727,1,3104,25,0
70.44,4.0,1070,0,0.6570976816772418,1,2917,18,0
142.26,3.0,1193,0,4.698248423992279,1,2158,25,0
127.01,5.0,1212,0,5.322491221585659,1,2917,18,0
94.4,5.0,1180,0,4.271134930902072,1,3160,25,0
101.48,1.0,1148,0,3.219778640218485,1,1721,25,0
163.29,5.0,1143,0,3.0555042197991744,1,1869,25,0
73.15,3.0,1194,0,4.7311033080761415,1,3404,17,0
45.69,5.0,1248,0,6.505267048604694,1,2917,18,0
240.92,4.0,1283,0,7.655187991539868,1,3128,25,0
39.75,4.0,1137,0,2.858374915296002,1,1800,25,0
634.83,4.0,1170,0,3.942586090063451,1,3328,25,0
108.51,3.0,1126,0,2.496971190373519,1,3178,25,0
210.0,5.0,1282,0,7.622333107456005,1,1051,17,0
166.9,5.0,1218,0,5.519620526088832,1,3328,25,0
426.08,5.0,1177,0,4.172570278650485,1,2907,0,0
63.12,5.0,1311,0,8.575124745888006,1,60,4,0
92.94,5.0,1066,0,0.5256781453417935,1,206,25,0
785.18,4.0,1150,0,3.2854884083862093,1,1986,25,0
33.78,4.0,1324,0,9.002238238978213,1,438,23,0
110.0,5.0,1054,0,0.13141953633544837,1,3235,10,0
119.62,5.0,1088,0,1.2484855951867595,1,2777,25,0
111.32,5.0,1191,0,4.632538655824555,1,3328,25,0
86.61,5.0,1135,0,2.792665147128278,1,2777,25,0
77.84,4.0,1389,0,11.13780570442925,1,1132,18,0
165.55,5.0,1073,0,0.7556623339288281,1,1843,23,0
34.59,4.0,1390,0,11.170660588513112,1,3656,10,0
75.57,5.0,1153,0,3.3840530606377954,1,1530,9,0
192.8,5.0,1086,0,1.1827758270190354,1,3004,4,0
75.07,4.0,1249,0,6.538121932688556,1,829,22,0
378.05,3.0,1125,0,2.464116306289657,1,2536,25,0
612.59,1.0,1156,0,3.4826177128893816,1,2917,18,0
26.85,5.0,1201,0,4.9610874966631755,1,2579,25,0
145.5,5.0,1197,0,4.829667960327727,1,2723,12,0
66.94,5.0,1458,0,13.404792706215733,1,3768,7,0
171.62,4.0,1072,0,0.722807449844966,1,2917,18,0
234.46,5.0,1178,0,4.205425162734348,1,3328,25,0
357.12,5.0,1395,0,11.33493500893242,1,1655,18,0
171.38,5.0,1141,0,2.9897944516314503,3,1667,18,0
171.38,5.0,1141,0,2.9897944516314503,3,1667,18,0
171.38,5.0,1141,0,2.9897944516314503,3,1667,18,0
171.38,5.0,1141,0,2.9897944516314503,3,1667,18,0
171.38,5.0,1141,0,2.9897944516314503,3,1667,18,0
171.38,5.0,1141,0,2.9897944516314503,3,1667,18,0
171.38,5.0,1141,0,2.9897944516314503,3,1667,18,0
171.38,5.0,1141,0,2.9897944516314503,3,1667,18,0
171.38,5.0,1141,0,2.9897944516314503,3,1667,18,0
44.1,4.0,1221,0,5.6181851783404175,1,2917,18,0
188.73,5.0,1346,0,9.72504568882318,1,1229,25,0
83.73,5.0,1180,0,4.271134930902072,1,3328,25,0
180.25,2.0,1355,0,10.020739645577939,1,3287,25,0
105.28,5.0,1346,0,9.72504568882318,1,2917,18,0
136.64,1.0,1293,0,7.983736832378488,1,1412,25,0
73.15,3.0,1249,0,6.538121932688556,1,2892,10,0
53.54,4.0,1051,0,0.03285488408386209,1,1412,25,0
41.84,5.0,1116,0,2.168422349534898,1,2705,10,0
122.88,5.0,1446,0,13.010534097209389,1,2740,22,0
97.43,3.0,1144,0,3.0883591038830365,1,3438,25,0
82.22,3.0,1156,0,3.4826177128893816,1,2740,22,0
986.32,4.0,1500,0,14.78469783773794,1,3107,13,0
421.12,4.0,1185,0,4.435409351321383,1,3216,10,0
65.0,4.0,1132,0,2.6941004948766913,1,3657,10,0
110.46,5.0,1088,0,1.2484855951867595,1,3542,25,0
43.09,5.0,1110,0,1.9712930450317254,1,2026,10,0
137.6,1.0,1158,0,3.5483274810571057,1,2740,22,0
197.7,5.0,1279,0,7.523768455204419,1,1787,15,0
47.17,5.0,1111,0,2.0041479291155877,1,3328,25,0
249.95,2.0,1089,0,1.2813404792706216,1,1555,10,0
117.42,5.0,1297,0,8.115156368713937,1,649,25,0
30.93,4.0,1145,0,3.1212139879668985,1,408,13,0
340.07,5.0,1066,0,0.5256781453417935,1,3328,25,0
119.84,4.0,1305,0,8.377995441384833,1,2979,10,0
174.43,3.5,1266,75,4.632538655824555,2,1215,17,0
174.43,3.5,1266,75,4.632538655824555,2,1215,17,0
174.43,3.5,1266,75,4.632538655824555,2,1215,17,0
174.43,3.5,1266,75,4.632538655824555,2,1215,17,0
68.13,1.0,1072,0,0.722807449844966,1,3328,25,0
74.05,3.0,1182,0,4.336844699069796,1,3479,14,0
129.02,5.0,1101,0,1.6755990882769667,2,3061,22,0
129.02,5.0,1101,0,1.6755990882769667,2,3061,22,0
129.02,5.0,1101,0,1.6755990882769667,2,3061,22,0
129.02,5.0,1101,0,1.6755990882769667,2,3061,22,0
53.62,5.0,1222,0,5.65104006242428,1,3128,25,0
454.54,5.0,1322,0,8.936528470810488,1,1051,17,0
34.0,5.0,1250,0,6.5709768167724185,1,413,10,0
26.84,5.0,1349,0,9.823610341074765,1,398,25,0
60.95,5.0,1498,0,14.718988069570218,1,1672,25,0
292.73999999999995,1.0,1481,0,14.160455040144562,1,1132,18,0
316.85,5.0,1358,0,10.119304297829524,1,2740,22,0
72.9,3.0,1122,0,2.3655516540380708,1,3328,25,0
110.04,4.0,1249,0,6.538121932688556,1,669,25,0
63.1,5.0,1218,0,5.519620526088832,1,413,10,0
408.99,5.0,1491,0,14.489003880983182,1,1858,10,0
28.75,5.0,1150,0,3.2854884083862093,1,1720,8,0
28.08,4.0,1148,0,3.219778640218485,1,229,17,0
27.98,4.0,1384,0,10.973531284009939,1,1858,10,0
89.96,1.0,1075,0,0.8213721020965523,1,2917,18,0
476.34,3.0,1500,0,14.78469783773794,1,1041,12,0
86.15,5.0,1452,0,13.20766340171256,1,1264,5,0
96.37,1.0,1101,0,1.6755990882769667,1,2272,18,0
201.3,5.0,1383,0,10.940676399926076,1,634,5,0
42.94,5.0,1103,0,1.7413088564446908,1,2917,18,0
387.67,2.0,1288,0,7.819462411959178,1,1814,4,0
30.95,3.0,1487,0,14.357584344647734,1,3494,25,0
597.14,4.0,1088,0,1.2484855951867595,1,3328,25,0
74.16,5.0,1263,0,6.998090309862626,1,2069,17,0
202.17,4.0,1061,0,0.361403724922483,1,165,18,0
81.38,5.0,1153,0,3.3840530606377954,1,742,25,0
124.42,5.0,1398,0,11.433499661184008,1,3328,25,0
46.19,5.0,1079,0,0.9527916384320007,1,3328,25,1
46.19,5.0,1079,0,0.9527916384320007,1,3328,25,1
56.78,3.0,1078,0,0.9199367543481386,1,3328,25,0
78.2,2.0,1108,0,1.9055832768640013,1,2272,18,0
30.09,1.0,1215,0,5.421055873837245,1,3656,10,0
165.8,3.0,1203,0,5.0267972648309,1,2201,10,0
61.63,5.0,1194,0,4.7311033080761415,1,3160,25,0
129.11,2.0,1490,0,14.456148996899321,1,3328,25,0
98.7,4.0,1254,0,6.702396353107867,1,3328,25,0
83.33,3.0,1069,0,0.6242427975933798,1,3328,25,0
90.17,4.0,1307,0,8.443705209552558,1,1051,17,0
67.3,2.0,1128,0,2.562680958541243,1,3328,25,1
67.3,2.0,1128,0,2.562680958541243,1,3328,25,1
131.14,5.0,1252,0,6.636686584940143,1,3746,15,0
1021.07,5.0,1436,0,12.681985256370767,1,3328,25,0
390.02000000000004,5.0,1294,118,4.139715394566624,2,3328,25,0
390.02000000000004,5.0,1294,118,4.139715394566624,2,3328,25,0
390.02000000000004,5.0,1294,118,4.139715394566624,2,3328,25,0
390.02000000000004,5.0,1294,118,4.139715394566624,2,3328,25,0
143.45,5.0,1196,0,4.796813076243866,1,3328,25,0
50.95,5.0,1511,0,15.146101562660425,1,3748,8,0
146.87,4.0,1389,0,11.13780570442925,1,1272,25,0
145.66,5.0,1433,0,12.583420604119182,1,2917,18,0
113.42,4.0,1204,0,5.059652148914762,1,1835,10,0
172.22,5.0,1234,0,6.045298671430625,1,3328,25,0
306.4,5.0,1102,0,1.7084539723608287,1,3657,10,0
337.84,5.0,1470,0,13.799051315222078,1,2917,18,0
85.14,1.0,1121,0,2.3326967699542087,1,3019,25,0
190.37,1.0,1172,0,4.008295858231175,1,2917,18,0
